f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49,f_50,f_51,f_52,f_53,f_54,f_55,f_56,f_57,f_58,f_59,f_60,f_61,f_62,f_63,f_64,f_65,f_66,f_67,f_68,f_69,f_70,f_71,f_72,f_73,f_74,f_75,f_76,f_77,class
0.000000,0.000000,0.000000,0.100000,0.100000,0.141421,0.316228,0.447214,0.595686,2.500000,-0.398838,-0.200000,-0.100000,0.000000,0.000000,0.000000,0.100000,0.198344,0.347214,2.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028284,0.081763,0.176166,0.670071,2.606951,0.894427,0.960000,0.983870,0.993480,0.998064,0.999987,1.000000,1.000000,1.000000,1.000000,0.374434,0.235182,2.500000,0.312050,0.000651,0.000497,0.210586,2.500000,-1.291695,2.500000,0.323956,0.276237,-0.274935,0.379180,0.162132,2.606951,0.348565,0.962628,0.946748,0.514496,0.085497,0.081831,0.345551,170.741994,12.116667,22.861073,22.861073,0.000000,0.000000,150.000000,3.000000,317.000000,2.113333,0.878518,0.017570,0.206327,65.960000,21.000000
0.000000,0.141421,0.368444,0.640312,2.879236,6.455072,9.517560,11.829773,13.574826,30.926041,-0.678740,-0.371440,-0.207207,-0.085635,0.000000,0.082185,0.193832,0.356985,0.672227,16.287393,0.000000,0.000000,0.063246,0.122778,0.212301,0.338407,0.481951,0.692185,1.092073,8.815197,0.941742,0.980581,0.993929,0.998341,0.999480,0.999848,0.999954,0.999992,1.000000,1.000000,6.182211,5.447029,30.926041,5.817599,0.000063,0.000059,0.452213,16.287393,-15.268135,16.287393,0.897316,0.484469,-0.490023,0.533662,0.428085,8.815197,0.647902,0.976337,0.973999,0.514496,0.063706,0.096124,0.017579,7053.902484,21.600000,27.962963,27.638889,0.416667,8.000000,96.000000,0.000000,175.000000,1.822917,0.013609,0.000000,0.074074,4146.780000,21.000000
0.223607,2.365033,8.853702,14.503573,16.862819,19.037329,21.831135,23.722282,29.079083,34.091788,-1.242202,-0.696161,-0.397728,-0.206252,-0.055459,0.091796,0.313351,0.561442,0.898992,3.761198,0.026965,0.075659,0.130208,0.206473,0.282118,0.487831,0.665576,1.005514,1.638439,6.591709,0.976753,0.993021,0.997087,0.999078,0.999614,0.999836,0.999939,0.999986,0.999999,1.000000,15.807460,15.286335,34.091788,10.164122,-0.084339,-0.083409,0.671831,3.761198,-6.377122,6.377122,0.960483,0.643365,-0.710239,0.677065,0.632300,6.591709,0.860203,0.990317,0.990097,0.554700,0.035403,0.061281,0.003954,5564.226077,6.083333,27.287671,31.726027,1.972603,7.000000,17.000000,0.000000,20.000000,1.176471,0.003055,0.000000,0.046575,3143.620000,21.000000
0.276919,3.697564,6.101698,9.787033,14.815271,17.885581,19.729420,23.063409,26.124127,27.478173,-0.855834,-0.490645,-0.258535,-0.082284,0.000000,0.155032,0.316595,0.499796,0.855698,2.863578,0.000000,0.051667,0.109502,0.180296,0.248237,0.354360,0.501856,0.736080,1.262398,8.494908,0.982029,0.995105,0.998588,0.999557,0.999866,0.999958,0.999990,0.999998,1.000000,1.000000,14.596572,13.526157,27.478173,9.167725,0.000000,0.000000,0.548057,2.863578,-3.229344,3.229344,0.778606,0.548974,-0.601257,0.582711,0.519479,8.494908,0.806835,0.991626,0.991274,0.514496,0.034718,0.058824,0.004313,8115.694154,10.016667,29.850250,27.254576,1.098170,7.000000,19.000000,0.000000,43.000000,2.263158,0.002341,0.000000,0.031614,4281.360000,21.000000
0.000000,0.100000,0.200000,1.360147,5.493157,6.621933,7.918323,9.300538,12.187883,18.189283,-0.916641,-0.602858,-0.343165,-0.100000,0.000000,0.064981,0.144464,0.495540,1.013702,3.434795,0.000000,0.000000,0.000000,0.072986,0.191103,0.351580,0.579777,1.232776,1.999743,4.185995,0.948683,0.976586,0.992910,0.998297,0.999547,0.999943,0.999995,1.000000,1.000000,1.000000,6.193751,5.201163,18.189283,5.126398,-0.040656,-0.037508,0.587688,3.434795,-3.199462,3.434795,0.866769,0.636402,-0.637536,0.916133,0.626517,4.185995,0.938166,0.978444,0.971697,0.554700,0.059823,0.125828,0.023417,811.381426,2.616667,25.605096,29.044586,3.057325,5.000000,18.000000,0.000000,30.000000,1.666667,0.022184,0.000000,0.114650,648.900000,21.000000
0.827828,5.748355,7.917163,11.478515,13.600368,14.915225,15.839242,20.525739,23.860651,34.708068,-0.866201,-0.594832,-0.356235,-0.151572,0.000000,0.113507,0.297239,0.538188,0.958731,4.221850,0.007275,0.080475,0.139202,0.212709,0.303000,0.463215,0.649501,1.025358,1.653595,8.626029,0.982444,0.996331,0.998988,0.999641,0.999880,0.999965,0.999993,0.999998,1.000000,1.000000,13.780172,13.058793,34.708068,8.098155,-0.014399,-0.013876,0.617644,4.221850,-4.322897,4.322897,0.904299,0.638073,-0.643632,0.734821,0.678524,8.626029,1.043950,0.991907,0.991320,0.707107,0.029334,0.062162,0.004728,9728.801098,12.433333,28.310992,29.356568,2.332440,18.000000,18.000000,1.000000,46.000000,2.555556,0.001850,0.000103,0.024129,5723.890000,21.000000
0.351690,5.013181,6.073666,10.638564,13.046455,14.414991,16.764589,20.145960,22.551666,25.372820,-0.623037,-0.378683,-0.223592,-0.099984,0.000000,0.100000,0.208070,0.386746,0.649650,1.746762,0.000000,0.048567,0.093409,0.141530,0.204646,0.291091,0.434705,0.655416,1.177989,5.465412,0.988352,0.998012,0.999505,0.999844,0.999946,0.999982,0.999996,0.999999,1.000000,1.000000,13.077008,12.223728,25.372820,7.496835,0.000159,0.000152,0.393351,1.746762,-2.392013,2.392013,0.535948,0.404570,-0.421376,0.489772,0.440646,5.465412,0.647780,0.994101,0.993777,0.519947,0.029577,0.048930,0.003972,8055.436795,11.000000,29.090909,27.909091,0.545455,6.000000,16.000000,2.000000,48.000000,3.000000,0.001986,0.000248,0.024242,3093.280000,21.000000
0.100000,2.213594,4.396360,6.103769,7.357309,8.936316,10.733592,11.627897,12.481424,15.418495,-1.335111,-0.836570,-0.271773,-0.100000,0.014287,0.135519,0.417234,0.769248,1.102571,3.633707,0.000000,0.046752,0.138294,0.237176,0.408699,0.713075,1.009613,1.269071,2.071687,9.060681,0.970143,0.990429,0.997054,0.998806,0.999533,0.999792,0.999924,0.999975,0.999999,1.000000,7.713834,7.069481,15.418495,4.462994,-0.015105,-0.014274,0.710120,3.633707,-2.702861,3.633707,0.959734,0.689250,-0.822817,0.903580,0.791173,9.060681,1.016370,0.988718,0.987773,0.607122,0.032789,0.089372,0.012491,2962.112340,7.000000,30.142857,26.285714,2.142857,10.000000,17.000000,1.000000,41.000000,2.411765,0.005739,0.000338,0.040476,2177.910000,21.000000
0.500000,1.341641,6.140033,8.579627,10.404807,11.676472,12.461942,13.462912,14.700340,19.275373,-0.882755,-0.561199,-0.368063,-0.204741,-0.038251,0.141569,0.335276,0.492091,0.855772,4.339546,0.035797,0.119238,0.220748,0.325751,0.477564,0.702092,0.960463,1.331391,2.014437,25.119058,0.964989,0.989735,0.996352,0.997929,0.998859,0.999446,0.999733,0.999916,0.999988,1.000000,8.892464,8.758137,19.275373,5.228486,-0.023598,-0.023527,0.608148,4.339546,-5.399855,5.399855,0.875798,0.602890,-0.616723,0.978856,0.946227,25.119058,2.010912,0.985183,0.985138,0.554700,0.049998,0.085890,0.009659,2898.943252,5.533333,28.915663,30.542169,2.168675,6.000000,4.000000,0.000000,5.000000,1.250000,0.001380,0.000000,0.012048,1862.970000,21.000000
0.000000,0.100000,0.223607,0.647801,4.030304,6.667311,8.751242,10.455420,11.542573,14.814182,-0.981340,-0.441674,-0.217661,-0.100000,0.000000,0.100000,0.230519,0.447214,0.995162,2.404107,0.000000,0.000000,0.015978,0.072444,0.119653,0.216930,0.326303,0.553700,0.824752,3.140142,0.951780,0.990000,0.997352,0.999405,0.999825,0.999938,0.999981,0.999997,1.000000,1.000000,5.975715,4.979763,14.814182,4.870917,-0.018360,-0.016777,0.560997,2.404107,-2.722783,2.722783,0.822784,0.615566,-0.612440,0.420186,0.310326,3.140142,0.469794,0.977103,0.974144,0.554700,0.074020,0.043597,0.008637,1852.471714,6.216667,26.380697,28.150134,0.160858,1.000000,36.000000,0.000000,69.000000,1.916667,0.019433,0.000000,0.096515,1282.190000,21.000000
0.000000,0.000000,3.045371,7.960019,11.731573,13.185219,14.182663,15.515798,16.846653,20.130822,-1.080079,-0.527024,-0.148134,-0.025494,0.000000,0.000000,0.149511,0.435830,1.086801,4.620142,0.000000,0.000000,0.035767,0.141461,0.282516,0.506709,0.869803,1.135909,1.527192,6.462825,0.991284,0.997495,0.998956,0.999560,0.999897,0.999970,0.999996,1.000000,1.000000,1.000000,11.684997,9.155979,20.130822,6.688448,-0.002696,-0.002191,0.538158,4.620142,-3.273253,4.620142,0.822778,0.681580,-0.644410,0.835105,0.618162,6.462825,0.809909,0.994858,0.993454,0.707107,0.021470,0.036254,0.003940,9137.667517,16.650000,23.543544,25.105105,1.381381,15.000000,39.000000,9.000000,227.000000,5.820513,0.004268,0.000985,0.039039,6424.170000,21.000000
0.000000,0.282843,0.632456,3.573514,4.827007,5.714018,6.946222,8.542248,10.375452,12.433825,-0.936440,-0.479704,-0.259172,-0.137447,0.000000,0.132048,0.270122,0.504298,0.754708,2.713419,0.000000,0.028275,0.088784,0.165487,0.267967,0.386704,0.496324,0.711176,1.164555,2.866799,0.943309,0.972994,0.992060,0.997302,0.999047,0.999631,0.999865,0.999955,0.999999,1.000000,5.257111,4.697075,12.433825,3.900669,-0.025076,-0.023433,0.512655,2.713419,-2.795614,2.795614,0.717492,0.514038,-0.584457,0.552436,0.457188,2.866799,0.570706,0.974833,0.972839,0.543251,0.067477,0.139860,0.029264,1366.848844,4.866667,28.356164,27.328767,0.000000,0.000000,16.000000,1.000000,32.000000,2.000000,0.011706,0.000732,0.054795,812.610000,21.000000
0.640312,5.708762,8.444746,11.149159,13.885244,15.548755,17.309477,18.423789,19.278588,30.621724,-0.858730,-0.513673,-0.324918,-0.165587,0.000000,0.114832,0.281902,0.500000,0.888101,16.892194,0.013542,0.074715,0.135084,0.193682,0.264381,0.364142,0.530958,0.777847,1.464731,8.072666,0.982614,0.996362,0.998817,0.999645,0.999896,0.999969,0.999990,0.999998,1.000000,1.000000,12.697466,12.174936,30.621724,6.530055,-0.005767,-0.005664,0.604560,16.892194,-14.177880,16.892194,1.139948,0.621077,-0.610223,0.594238,0.548527,8.072666,0.825914,0.991566,0.991400,0.536875,0.034770,0.055249,0.004507,8875.528463,12.166667,28.849315,29.917808,1.150685,11.000000,23.000000,0.000000,32.000000,1.391304,0.002591,0.000000,0.031507,5242.090000,21.000000
0.141421,3.052868,5.373509,8.586617,14.438476,16.800298,18.056897,20.681393,22.434460,24.015412,-0.600688,-0.403901,-0.230659,-0.107042,0.000000,0.100000,0.207408,0.382121,0.630801,2.048743,0.000000,0.041817,0.082356,0.133600,0.196073,0.291811,0.410161,0.590786,0.924740,4.011780,0.982102,0.996347,0.999161,0.999742,0.999922,0.999979,0.999995,0.999999,1.000000,1.000000,12.968656,12.085342,24.015412,8.176967,0.000000,0.000000,0.398532,2.048743,-1.859986,2.048743,0.546437,0.410628,-0.414602,0.422145,0.377640,4.011780,0.507691,0.992413,0.992118,0.514496,0.033023,0.051482,0.004227,7807.130763,10.783333,29.026275,28.748068,0.185471,1.000000,22.000000,0.000000,48.000000,2.181818,0.002818,0.000000,0.034003,3044.270000,21.000000
0.534665,4.099201,6.883163,11.864980,14.940214,16.110552,17.356987,22.848237,28.022313,33.425290,-1.151824,-0.602592,-0.339034,-0.119072,0.000000,0.173953,0.405209,0.687088,1.165399,4.529837,0.010498,0.081817,0.135209,0.205131,0.289585,0.421506,0.601790,0.903973,1.626987,5.804181,0.970254,0.992134,0.997954,0.999410,0.999812,0.999935,0.999988,0.999996,1.000000,1.000000,14.339104,13.760915,33.425290,9.322122,0.000800,0.000780,0.712990,4.529837,-4.318536,4.529837,1.007640,0.712619,-0.749758,0.657493,0.609694,5.804181,0.858249,0.987675,0.987324,0.554700,0.043101,0.089431,0.006446,8531.767144,10.350000,29.951691,28.405797,1.835749,13.000000,15.000000,0.000000,27.000000,1.800000,0.001758,0.000000,0.024155,5740.090000,21.000000
0.000000,0.157858,2.578050,4.779078,5.860699,7.690072,9.787607,13.836888,19.211115,21.447844,-1.125628,-0.601028,-0.274397,-0.082185,0.000000,0.082523,0.317208,0.583921,0.983782,2.981055,0.000000,0.015972,0.099324,0.164391,0.268274,0.372446,0.632259,0.890171,1.263130,3.616176,0.976050,0.993884,0.998472,0.999229,0.999689,0.999855,0.999976,0.999997,1.000000,1.000000,8.518275,7.453491,21.447844,6.640019,-0.019245,-0.017327,0.597055,2.981055,-3.230185,3.230185,0.852298,0.628424,-0.699570,0.574593,0.479181,3.616176,0.557860,0.989477,0.988390,0.529999,0.038318,0.093633,0.012331,2027.349466,4.550000,27.472527,26.153846,0.219780,1.000000,12.000000,1.000000,37.000000,3.083333,0.005919,0.000493,0.043956,1303.880000,21.000000
0.141421,3.152719,7.258713,11.828600,18.399185,19.547427,19.919129,20.578290,21.113478,23.760471,-0.799833,-0.476275,-0.223607,-0.132082,0.000000,0.070054,0.200396,0.344218,0.713536,2.293568,0.000000,0.037308,0.071382,0.123482,0.184955,0.247901,0.313630,0.470539,0.987556,6.557308,0.964714,0.997942,0.999762,0.999941,0.999981,0.999994,0.999998,0.999999,1.000000,1.000000,14.160502,13.268196,23.760471,8.268253,-0.067703,-0.064727,0.503231,2.293568,-3.102816,3.102816,0.759551,0.480770,-0.567957,0.449632,0.401458,6.557308,0.721094,0.984659,0.983852,0.514496,0.056570,0.061111,0.004543,4842.891713,6.100000,27.213115,29.836066,1.147541,7.000000,17.000000,1.000000,31.000000,1.823529,0.003510,0.000206,0.046448,1838.360000,21.000000
0.000000,0.141421,0.282843,0.707107,3.027727,5.096665,6.161737,7.772891,10.347850,16.483932,-0.844311,-0.564659,-0.325536,-0.100000,0.000000,0.100000,0.254198,0.451284,0.813830,10.889143,0.000000,0.000000,0.033204,0.082605,0.159135,0.268842,0.516109,0.812984,1.769623,25.775721,0.932527,0.975216,0.990477,0.995005,0.999095,0.999714,0.999903,0.999986,1.000000,1.000000,4.707326,4.072210,16.483932,4.280377,-0.025442,-0.023516,0.681562,10.889143,-11.050665,11.050665,1.406667,0.699871,-0.776205,0.884729,0.669715,25.775721,2.005271,0.970630,0.968459,0.554700,0.078117,0.109312,0.026311,1026.196965,4.216667,27.984190,27.035573,1.422925,2.000000,23.000000,0.000000,38.000000,1.652174,0.022413,0.000000,0.090909,1014.040000,21.000000
0.447214,3.297412,5.806539,8.694411,12.310158,14.670103,15.667609,17.796965,20.383763,27.387954,-0.878132,-0.504768,-0.305198,-0.132916,0.000000,0.117757,0.309891,0.563860,0.906573,3.352556,0.009405,0.063616,0.128794,0.195929,0.267678,0.399602,0.540147,0.788621,1.407388,4.448025,0.977088,0.995003,0.998825,0.999674,0.999892,0.999965,0.999990,0.999997,1.000000,1.000000,11.761312,11.101436,27.387954,7.245541,-0.007300,-0.006994,0.557613,3.352556,-2.774266,3.352556,0.765623,0.584068,-0.579936,0.567073,0.522731,4.448025,0.670919,0.989932,0.989417,0.507536,0.036331,0.070796,0.006342,10091.205630,15.166667,28.219780,29.142857,0.791209,9.000000,19.000000,0.000000,53.000000,2.789474,0.001883,0.000000,0.020879,5113.820000,21.000000
1.506946,4.758033,7.234930,11.195418,14.316194,16.410604,17.557266,19.396749,21.680360,23.568835,-0.741688,-0.470252,-0.270993,-0.136027,-0.006215,0.123809,0.265008,0.484187,0.791452,2.085776,0.035106,0.090415,0.141361,0.207322,0.279542,0.362605,0.491672,0.722026,1.106448,5.439238,0.991332,0.997370,0.999089,0.999692,0.999874,0.999959,0.999987,0.999997,0.999999,1.000000,12.707456,12.577408,23.568835,7.181300,-0.006875,-0.006845,0.493525,2.085776,-2.549172,2.549172,0.669657,0.500606,-0.491024,0.478134,0.467634,5.439238,0.571027,0.993322,0.993222,0.650791,0.027989,0.038292,0.003022,8602.947383,11.416667,29.080292,30.481752,0.437956,4.000000,7.000000,0.000000,8.000000,1.142857,0.000814,0.000000,0.010219,3696.140000,21.000000
2.163331,5.300000,8.631338,10.385567,13.004999,15.762297,17.623847,20.576686,22.415396,28.951857,-0.952686,-0.566527,-0.317875,-0.141421,0.000000,0.106331,0.352817,0.583940,1.059948,2.583656,0.007805,0.060450,0.122465,0.197112,0.272496,0.382621,0.538387,0.744551,1.324867,8.053177,0.987763,0.997030,0.999270,0.999760,0.999912,0.999971,0.999990,0.999998,1.000000,1.000000,13.732068,13.027371,28.951857,7.700926,-0.001459,-0.001416,0.606507,2.583656,-2.764389,2.764389,0.823484,0.635081,-0.614754,0.566604,0.522535,8.053177,0.746288,0.994146,0.993898,0.554700,0.024755,0.058659,0.004472,9392.734281,12.033333,28.504155,29.584488,0.997230,9.000000,19.000000,0.000000,45.000000,2.368421,0.002023,0.000000,0.026316,5251.710000,21.000000
0.000000,0.223607,3.262703,4.786021,5.750870,9.390651,11.880130,12.684321,15.579567,16.260381,-0.556413,-0.276535,-0.140097,-0.035680,0.000000,0.064181,0.167154,0.333464,0.565529,1.923915,0.000000,0.000000,0.072862,0.176093,0.287606,0.394762,0.603857,0.834547,1.282768,3.670438,0.963906,0.989610,0.996792,0.999064,0.999713,0.999897,0.999972,0.999995,1.000000,1.000000,8.335108,7.126003,16.260381,5.616897,-0.000776,-0.000692,0.360560,1.923915,-3.066324,3.066324,0.562640,0.392693,-0.416730,0.629589,0.502892,3.670438,0.653523,0.988048,0.986383,0.634739,0.035989,0.112853,0.015592,2308.824890,5.416667,27.323077,25.846154,0.738462,3.000000,15.000000,2.000000,49.000000,3.266667,0.006497,0.000866,0.046154,813.000000,21.000000
0.000000,0.000000,0.000000,0.000000,0.100000,0.141421,0.412311,0.943398,5.930017,17.407182,-0.505941,-0.200000,-0.100000,0.000000,0.000000,0.000000,0.100000,0.293639,0.524203,3.603655,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.028087,0.216939,0.737564,5.785970,0.970143,0.989949,0.995732,0.999182,0.999999,1.000000,1.000000,1.000000,1.000000,1.000000,2.578119,1.390827,17.407182,3.060735,0.000313,0.000220,0.370260,3.603655,-5.977154,5.977154,0.726216,0.510813,-0.543123,0.618093,0.202409,5.785970,0.519220,0.986568,0.976430,0.514496,0.043558,0.039911,0.028381,634.217164,7.616667,21.663020,20.350109,0.262582,2.000000,97.000000,4.000000,242.000000,2.494845,0.152944,0.006307,0.212254,732.300000,21.000000
0.000000,0.000000,0.000000,0.000000,0.100000,0.500000,3.815857,7.856343,11.900504,14.681962,-0.509902,-0.214652,-0.100000,0.000000,0.000000,0.000000,0.100000,0.212311,0.500347,2.862278,0.000000,0.000000,0.000000,0.000000,0.000000,0.048507,0.213324,0.452771,0.828083,7.189976,0.948683,0.987241,0.998460,0.999874,0.999997,1.000000,1.000000,1.000000,1.000000,1.000000,5.492701,3.104150,14.681962,4.646765,-0.015603,-0.010677,0.322340,2.862278,-2.538331,2.862278,0.580949,0.455446,-0.486651,0.643791,0.277046,7.189976,0.592289,0.980806,0.966751,0.514496,0.062349,0.076377,0.024388,1763.157103,9.483333,20.456942,20.456942,0.421793,3.000000,83.000000,11.000000,283.000000,3.409639,0.047075,0.006239,0.145870,1008.160000,21.000000
0.316228,5.804308,8.607320,11.523011,15.108602,16.340685,18.215373,23.909329,26.303364,29.562476,-0.948545,-0.524531,-0.288737,-0.100000,0.000000,0.141419,0.338356,0.550284,0.943978,3.028880,0.002268,0.049614,0.097043,0.160553,0.223571,0.323682,0.489643,0.794416,1.493355,4.860968,0.985785,0.996783,0.999244,0.999718,0.999898,0.999966,0.999995,0.999999,1.000000,1.000000,15.045948,14.089419,29.562476,8.784514,-0.000480,-0.000457,0.576194,3.028880,-3.351978,3.351978,0.800375,0.574747,-0.639378,0.568229,0.518350,4.860968,0.727266,0.989558,0.988904,0.507692,0.047913,0.051993,0.003659,8200.041866,9.716667,29.948542,26.963979,0.823328,7.000000,13.000000,2.000000,43.000000,3.307692,0.001585,0.000244,0.022298,4387.180000,21.000000
0.000000,0.141421,0.447214,2.357887,4.031129,5.427779,6.578602,8.350532,10.150563,12.509996,-0.920775,-0.358579,-0.141421,-0.027621,0.031975,0.141421,0.253527,0.415894,0.575319,5.174256,0.000000,0.000000,0.063246,0.115546,0.186137,0.271385,0.411094,0.734643,1.533228,5.660735,0.946573,0.977225,0.989852,0.994813,0.998460,0.999609,0.999905,0.999991,1.000000,1.000000,4.921697,4.318093,12.509996,3.900377,-0.004363,-0.004115,0.488042,5.174256,-2.507094,5.174256,0.779593,0.477143,-0.564376,0.651186,0.515394,5.660735,0.873521,0.974636,0.972366,0.514496,0.068656,0.144928,0.032771,915.435689,3.550000,30.140845,25.915493,1.408451,4.000000,19.000000,0.000000,30.000000,1.578947,0.020755,0.000000,0.089202,564.980000,21.000000
0.608276,4.246408,6.321859,10.953477,14.455967,17.304450,18.566769,21.700966,23.585120,25.893629,-0.847778,-0.531462,-0.371280,-0.156414,0.000000,0.114549,0.297147,0.509902,0.891919,5.194886,0.029699,0.085206,0.150615,0.222624,0.339769,0.458145,0.599414,0.803436,1.283693,8.677968,0.979411,0.995206,0.998616,0.999513,0.999839,0.999957,0.999988,0.999996,0.999999,1.000000,13.418707,13.026468,25.893629,8.257643,-0.008483,-0.008379,0.564092,5.194886,-3.560349,5.194886,0.786911,0.572473,-0.569837,0.593905,0.564621,8.677968,0.764918,0.991159,0.991062,0.536560,0.033331,0.062016,0.004724,8467.204351,10.850000,29.032258,30.046083,1.198157,10.000000,15.000000,0.000000,22.000000,1.466667,0.001772,0.000000,0.023041,4302.940000,21.000000
0.120711,1.526434,7.424589,11.827088,14.654172,15.415577,16.837218,21.221923,25.481853,33.594345,-0.889902,-0.494518,-0.301495,-0.141070,0.000000,0.141421,0.304984,0.508434,0.909835,4.632494,0.000000,0.040356,0.094136,0.160350,0.236970,0.338546,0.448778,0.760841,1.338293,5.913372,0.980581,0.994621,0.998750,0.999627,0.999889,0.999966,0.999990,0.999997,1.000000,1.000000,14.318639,13.165460,33.594345,9.138009,-0.000870,-0.000840,0.581752,4.632494,-4.185280,4.632494,0.839587,0.612841,-0.591540,0.589752,0.511449,5.913372,0.774115,0.986040,0.985651,0.501355,0.052842,0.050761,0.003823,7846.614270,9.950000,28.341709,29.447236,1.608040,10.000000,33.000000,0.000000,56.000000,1.696970,0.004206,0.000000,0.055276,4553.920000,21.000000
